usage_id,account_id,feature,usage_month,times_used
U0015006,A01291,Export Data,2024-07,41
U0015007,A01291,Single Sign-On,2024-07,5
U0015008,A01291,Reports,2024-07,89
U0015009,A01291,Dashboard,2024-07,82
U0015010,A01291,Custom Workflows,2024-08,27
U0015011,A01291,Team Collaboration,2024-08,46
U0015012,A01291,API Access,2024-08,22
U0015013,A01291,Integrations,2024-08,22
U0015014,A01291,Advanced Analytics,2024-08,12
U0015015,A01291,Export Data,2024-08,43
U0015016,A01291,Single Sign-On,2024-08,15
U0015017,A01291,Reports,2024-08,22
U0015018,A01291,Dashboard,2024-08,33
U0015019,A01291,Custom Workflows,2024-09,10
U0015020,A01291,Team Collaboration,2024-09,19
U0015021,A01291,API Access,2024-09,11
U0015022,A01291,Integrations,2024-09,30
U0015023,A01291,Advanced Analytics,2024-09,19
U0015024,A01291,Export Data,2024-09,28
U0015025,A01291,Single Sign-On,2024-09,39
U0015026,A01291,Reports,2024-09,73
U0015027,A01291,Dashboard,2024-09,21
U0015028,A01291,Custom Workflows,2024-10,19
U0015029,A01291,Team Collaboration,2024-10,39
U0015030,A01291,API Access,2024-10,3
U0015031,A01291,Integrations,2024-10,9
U0015032,A01291,Advanced Analytics,2024-10,32
U0015033,A01291,Export Data,2024-10,12
U0015034,A01291,Single Sign-On,2024-10,12
U0015035,A01291,Reports,2024-10,25
U0015036,A01291,Dashboard,2024-10,38
U0015037,A01291,Custom Workflows,2024-11,31
U0015038,A01291,Team Collaboration,2024-11,18
U0015039,A01291,API Access,2024-11,25
U0015040,A01291,Integrations,2024-11,22
U0015041,A01291,Advanced Analytics,2024-11,7
U0015042,A01291,Export Data,2024-11,36
U0015043,A01291,Single Sign-On,2024-11,24
U0015044,A01291,Reports,2024-11,69
U0015045,A01291,Dashboard,2024-11,54
U0015046,A01292,Single Sign-On,2024-04,34
U0015047,A01292,Team Collaboration,2024-04,7
U0015048,A01292,Custom Workflows,2024-04,18
U0015049,A01292,Single Sign-On,2024-05,44
U0015050,A01292,Team Collaboration,2024-05,25
U0015051,A01292,Custom Workflows,2024-05,26
U0015052,A01293,Advanced Analytics,2024-12,39
U0015053,A01294,Export Data,2024-09,46
U0015054,A01294,Single Sign-On,2024-09,9
U0015055,A01294,Automations,2024-09,49
U0015056,A01295,Export Data,2024-04,46
U0015057,A01295,Automations,2024-04,25
U0015058,A01295,Export Data,2024-05,4
U0015059,A01295,Automations,2024-05,32
U0015060,A01295,Export Data,2024-06,40
U0015061,A01295,Automations,2024-06,13
U0015062,A01296,Export Data,2023-07,16
U0015063,A01297,Single Sign-On,2024-03,6
U0015064,A01297,Single Sign-On,2024-04,40
U0015065,A01297,Single Sign-On,2024-05,49
U0015066,A01298,Team Collaboration,2023-04,6
U0015067,A01298,Export Data,2023-04,9
U0015068,A01298,Automations,2023-04,40
U0015069,A01298,Single Sign-On,2023-04,50
U0015070,A01298,Custom Workflows,2023-04,27
U0015071,A01298,Integrations,2023-04,25
U0015072,A01298,Reports,2023-04,76
U0015073,A01298,Team Collaboration,2023-05,9
U0015074,A01298,Export Data,2023-05,7
U0015075,A01298,Automations,2023-05,41
U0015076,A01298,Single Sign-On,2023-05,3
U0015077,A01298,Custom Workflows,2023-05,46
U0015078,A01298,Integrations,2023-05,21
U0015079,A01298,Reports,2023-05,20
U0015080,A01298,Team Collaboration,2023-06,12
U0015081,A01298,Export Data,2023-06,17
U0015082,A01298,Automations,2023-06,44
U0015083,A01298,Single Sign-On,2023-06,38
U0015084,A01298,Custom Workflows,2023-06,15
U0015085,A01298,Integrations,2023-06,4
U0015086,A01298,Reports,2023-06,19
U0015087,A01299,Export Data,2023-07,15
U0015088,A01299,Dashboard,2023-07,81
U0015089,A01299,API Access,2023-07,18
U0015090,A01299,Integrations,2023-07,1
U0015091,A01299,Automations,2023-07,27
U0015092,A01299,Custom Workflows,2023-07,23
U0015093,A01299,Advanced Analytics,2023-07,11
U0015094,A01299,Export Data,2023-08,7
U0015095,A01299,Dashboard,2023-08,66
U0015096,A01299,API Access,2023-08,18
U0015097,A01299,Integrations,2023-08,5
U0015098,A01299,Automations,2023-08,41
U0015099,A01299,Custom Workflows,2023-08,16
U0015100,A01299,Advanced Analytics,2023-08,37
U0015101,A01299,Export Data,2023-09,30
U0015102,A01299,Dashboard,2023-09,15
U0015103,A01299,API Access,2023-09,24
U0015104,A01299,Integrations,2023-09,25
U0015105,A01299,Automations,2023-09,49
U0015106,A01299,Custom Workflows,2023-09,9
U0015107,A01299,Advanced Analytics,2023-09,10
U0015108,A01299,Export Data,2023-10,32
U0015109,A01299,Dashboard,2023-10,56
U0015110,A01299,API Access,2023-10,25
U0015111,A01299,Integrations,2023-10,5
U0015112,A01299,Automations,2023-10,44
U0015113,A01299,Custom Workflows,2023-10,31
U0015114,A01299,Advanced Analytics,2023-10,40
U0015115,A01300,Export Data,2024-07,41
U0015116,A01300,Single Sign-On,2024-07,22
U0015117,A01300,Team Collaboration,2024-07,39
U0015118,A01300,Export Data,2024-08,24
U0015119,A01300,Single Sign-On,2024-08,11
U0015120,A01300,Team Collaboration,2024-08,32
U0015121,A01301,Single Sign-On,2023-08,38
U0015122,A01301,Team Collaboration,2023-08,43
U0015123,A01301,API Access,2023-08,10
U0015124,A01302,Dashboard,2023-12,70
U0015125,A01303,API Access,2024-03,13
U0015126,A01303,Dashboard,2024-03,35
U0015127,A01303,Export Data,2024-03,4
U0015128,A01303,API Access,2024-04,12
U0015129,A01303,Dashboard,2024-04,37
U0015130,A01303,Export Data,2024-04,27
U0015131,A01304,Team Collaboration,2023-12,46
U0015132,A01304,Single Sign-On,2023-12,22
U0015133,A01304,Team Collaboration,2024-01,20
U0015134,A01304,Single Sign-On,2024-01,50
U0015135,A01305,Export Data,2024-08,22
U0015136,A01305,Advanced Analytics,2024-08,34
U0015137,A01305,Team Collaboration,2024-08,33
U0015138,A01305,Export Data,2024-09,6
U0015139,A01305,Advanced Analytics,2024-09,17
U0015140,A01305,Team Collaboration,2024-09,13
U0015141,A01306,Dashboard,2023-06,48
U0015142,A01306,Custom Workflows,2023-06,35
U0015143,A01307,Integrations,2024-11,2
U0015144,A01307,Custom Workflows,2024-11,7
U0015145,A01307,Advanced Analytics,2024-11,38
U0015146,A01308,Automations,2023-02,28
U0015147,A01308,Reports,2023-02,27
U0015148,A01308,API Access,2023-02,14
U0015149,A01308,Single Sign-On,2023-02,12
U0015150,A01308,Automations,2023-03,38
U0015151,A01308,Reports,2023-03,22
U0015152,A01308,API Access,2023-03,10
U0015153,A01308,Single Sign-On,2023-03,13
U0015154,A01308,Automations,2023-04,6
U0015155,A01308,Reports,2023-04,63
U0015156,A01308,API Access,2023-04,21
U0015157,A01308,Single Sign-On,2023-04,5
U0015158,A01308,Automations,2023-05,46
U0015159,A01308,Reports,2023-05,39
U0015160,A01308,API Access,2023-05,22
U0015161,A01308,Single Sign-On,2023-05,22
U0015162,A01308,Automations,2023-06,34
U0015163,A01308,Reports,2023-06,61
U0015164,A01308,API Access,2023-06,11
U0015165,A01308,Single Sign-On,2023-06,24
U0015166,A01309,Team Collaboration,2023-02,15
U0015167,A01309,Single Sign-On,2023-02,36
U0015168,A01309,Dashboard,2023-02,69
U0015169,A01309,Team Collaboration,2023-03,39
U0015170,A01309,Single Sign-On,2023-03,42
U0015171,A01309,Dashboard,2023-03,31
U0015172,A01310,Integrations,2024-11,28
U0015173,A01310,Integrations,2024-12,14
U0015174,A01311,Integrations,2024-02,14
U0015175,A01311,Integrations,2024-03,14
U0015176,A01312,Advanced Analytics,2024-11,38
U0015177,A01312,Dashboard,2024-11,51
U0015178,A01312,Reports,2024-11,86
U0015179,A01312,Advanced Analytics,2024-12,15
U0015180,A01312,Dashboard,2024-12,99
U0015181,A01312,Reports,2024-12,92
U0015182,A01313,Dashboard,2023-02,47
U0015183,A01313,Export Data,2023-02,8
U0015184,A01313,Reports,2023-02,67
U0015185,A01313,Custom Workflows,2023-02,46
U0015186,A01313,API Access,2023-02,29
U0015187,A01313,Dashboard,2023-03,77
U0015188,A01313,Export Data,2023-03,44
U0015189,A01313,Reports,2023-03,99
U0015190,A01313,Custom Workflows,2023-03,49
U0015191,A01313,API Access,2023-03,8
U0015192,A01313,Dashboard,2023-04,84
U0015193,A01313,Export Data,2023-04,50
U0015194,A01313,Reports,2023-04,48
U0015195,A01313,Custom Workflows,2023-04,44
U0015196,A01313,API Access,2023-04,1
U0015197,A01313,Dashboard,2023-05,100
U0015198,A01313,Export Data,2023-05,34
U0015199,A01313,Reports,2023-05,79
U0015200,A01313,Custom Workflows,2023-05,44
U0015201,A01313,API Access,2023-05,20
U0015202,A01313,Dashboard,2023-06,38
U0015203,A01313,Export Data,2023-06,24
U0015204,A01313,Reports,2023-06,94
U0015205,A01313,Custom Workflows,2023-06,4
U0015206,A01313,API Access,2023-06,14
U0015207,A01314,Reports,2023-05,71
U0015208,A01314,Advanced Analytics,2023-05,37
U0015209,A01314,Dashboard,2023-05,16
U0015210,A01314,API Access,2023-05,22
U0015211,A01314,Export Data,2023-05,34
U0015212,A01314,Automations,2023-05,5
U0015213,A01314,Reports,2023-06,25
U0015214,A01314,Advanced Analytics,2023-06,3
U0015215,A01314,Dashboard,2023-06,21
U0015216,A01314,API Access,2023-06,16
U0015217,A01314,Export Data,2023-06,3
U0015218,A01314,Automations,2023-06,31
U0015219,A01314,Reports,2023-07,62
U0015220,A01314,Advanced Analytics,2023-07,35
U0015221,A01314,Dashboard,2023-07,81
U0015222,A01314,API Access,2023-07,24
U0015223,A01314,Export Data,2023-07,43
U0015224,A01314,Automations,2023-07,41
U0015225,A01314,Reports,2023-08,74
U0015226,A01314,Advanced Analytics,2023-08,32
U0015227,A01314,Dashboard,2023-08,70
U0015228,A01314,API Access,2023-08,9
U0015229,A01314,Export Data,2023-08,35
U0015230,A01314,Automations,2023-08,38
U0015231,A01314,Reports,2023-09,29
U0015232,A01314,Advanced Analytics,2023-09,37
U0015233,A01314,Dashboard,2023-09,53
U0015234,A01314,API Access,2023-09,16
U0015235,A01314,Export Data,2023-09,20
U0015236,A01314,Automations,2023-09,42
U0015237,A01314,Reports,2023-10,61
U0015238,A01314,Advanced Analytics,2023-10,31
U0015239,A01314,Dashboard,2023-10,35
U0015240,A01314,API Access,2023-10,30
U0015241,A01314,Export Data,2023-10,43
U0015242,A01314,Automations,2023-10,46
U0015243,A01314,Reports,2023-11,79
U0015244,A01314,Advanced Analytics,2023-11,14
U0015245,A01314,Dashboard,2023-11,72
U0015246,A01314,API Access,2023-11,25
U0015247,A01314,Export Data,2023-11,45
U0015248,A01314,Automations,2023-11,15
U0015249,A01314,Reports,2023-12,48
U0015250,A01314,Advanced Analytics,2023-12,23
U0015251,A01314,Dashboard,2023-12,22
U0015252,A01314,API Access,2023-12,12
U0015253,A01314,Export Data,2023-12,23
U0015254,A01314,Automations,2023-12,25
U0015255,A01314,Reports,2024-01,99
U0015256,A01314,Advanced Analytics,2024-01,28
U0015257,A01314,Dashboard,2024-01,15
U0015258,A01314,API Access,2024-01,3
U0015259,A01314,Export Data,2024-01,25
U0015260,A01314,Automations,2024-01,21
U0015261,A01314,Reports,2024-02,37
U0015262,A01314,Advanced Analytics,2024-02,6
U0015263,A01314,Dashboard,2024-02,14
U0015264,A01314,API Access,2024-02,6
U0015265,A01314,Export Data,2024-02,34
U0015266,A01314,Automations,2024-02,36
U0015267,A01315,Single Sign-On,2023-03,25
U0015268,A01315,Custom Workflows,2023-03,36
U0015269,A01315,Advanced Analytics,2023-03,41
U0015270,A01315,API Access,2023-03,20
U0015271,A01315,Dashboard,2023-03,68
U0015272,A01315,Single Sign-On,2023-04,15
U0015273,A01315,Custom Workflows,2023-04,37
U0015274,A01315,Advanced Analytics,2023-04,21
U0015275,A01315,API Access,2023-04,10
U0015276,A01315,Dashboard,2023-04,70
U0015277,A01315,Single Sign-On,2023-05,29
U0015278,A01315,Custom Workflows,2023-05,46
U0015279,A01315,Advanced Analytics,2023-05,49
U0015280,A01315,API Access,2023-05,17
U0015281,A01315,Dashboard,2023-05,10
U0015282,A01316,Custom Workflows,2023-03,26
U0015283,A01317,API Access,2023-12,11
U0015284,A01317,Single Sign-On,2023-12,29
U0015285,A01317,Automations,2023-12,34
U0015286,A01317,API Access,2024-01,16
U0015287,A01317,Single Sign-On,2024-01,41
U0015288,A01317,Automations,2024-01,5
U0015289,A01317,API Access,2024-02,17
U0015290,A01317,Single Sign-On,2024-02,46
U0015291,A01317,Automations,2024-02,14
U0015292,A01318,Export Data,2024-08,13
U0015293,A01318,API Access,2024-08,20
U0015294,A01318,Advanced Analytics,2024-08,25
U0015295,A01318,Export Data,2024-09,36
U0015296,A01318,API Access,2024-09,4
U0015297,A01318,Advanced Analytics,2024-09,19
U0015298,A01319,API Access,2023-12,24
U0015299,A01319,Single Sign-On,2023-12,24
U0015300,A01319,API Access,2024-01,7
U0015301,A01319,Single Sign-On,2024-01,6
U0015302,A01319,API Access,2024-02,19
U0015303,A01319,Single Sign-On,2024-02,34
U0015304,A01320,Export Data,2023-07,40
U0015305,A01320,Export Data,2023-08,13
U0015306,A01321,Integrations,2023-09,8
U0015307,A01321,API Access,2023-09,24
U0015308,A01321,Single Sign-On,2023-09,48
U0015309,A01321,Custom Workflows,2023-09,36
U0015310,A01321,Export Data,2023-09,39
U0015311,A01321,Automations,2023-09,33
U0015312,A01321,Advanced Analytics,2023-09,27
U0015313,A01321,Dashboard,2023-09,57
U0015314,A01321,Reports,2023-09,87
U0015315,A01321,Team Collaboration,2023-09,36
U0015316,A01321,Integrations,2023-10,22
U0015317,A01321,API Access,2023-10,12
U0015318,A01321,Single Sign-On,2023-10,14
U0015319,A01321,Custom Workflows,2023-10,27
U0015320,A01321,Export Data,2023-10,48
U0015321,A01321,Automations,2023-10,25
U0015322,A01321,Advanced Analytics,2023-10,39
U0015323,A01321,Dashboard,2023-10,38
U0015324,A01321,Reports,2023-10,17
U0015325,A01321,Team Collaboration,2023-10,38
U0015326,A01321,Integrations,2023-11,18
U0015327,A01321,API Access,2023-11,18
U0015328,A01321,Single Sign-On,2023-11,5
U0015329,A01321,Custom Workflows,2023-11,11
U0015330,A01321,Export Data,2023-11,17
U0015331,A01321,Automations,2023-11,50
U0015332,A01321,Advanced Analytics,2023-11,23
U0015333,A01321,Dashboard,2023-11,21
U0015334,A01321,Reports,2023-11,21
U0015335,A01321,Team Collaboration,2023-11,36
U0015336,A01321,Integrations,2023-12,19
U0015337,A01321,API Access,2023-12,9
U0015338,A01321,Single Sign-On,2023-12,22
U0015339,A01321,Custom Workflows,2023-12,47
U0015340,A01321,Export Data,2023-12,3
U0015341,A01321,Automations,2023-12,6
U0015342,A01321,Advanced Analytics,2023-12,3
U0015343,A01321,Dashboard,2023-12,20
U0015344,A01321,Reports,2023-12,40
U0015345,A01321,Team Collaboration,2023-12,49
U0015346,A01321,Integrations,2024-01,22
U0015347,A01321,API Access,2024-01,27
U0015348,A01321,Single Sign-On,2024-01,12
U0015349,A01321,Custom Workflows,2024-01,45
U0015350,A01321,Export Data,2024-01,31
U0015351,A01321,Automations,2024-01,11
U0015352,A01321,Advanced Analytics,2024-01,30
U0015353,A01321,Dashboard,2024-01,11
U0015354,A01321,Reports,2024-01,54
U0015355,A01321,Team Collaboration,2024-01,9
U0015356,A01322,Automations,2023-09,13
U0015357,A01322,Dashboard,2023-09,74
U0015358,A01323,Integrations,2024-05,15
U0015359,A01324,Custom Workflows,2023-11,17
U0015360,A01324,Custom Workflows,2023-12,11
U0015361,A01324,Custom Workflows,2024-01,10
U0015362,A01325,Integrations,2024-09,17
U0015363,A01325,Team Collaboration,2024-09,26
U0015364,A01325,Export Data,2024-09,28
U0015365,A01325,Integrations,2024-10,12
U0015366,A01325,Team Collaboration,2024-10,32
U0015367,A01325,Export Data,2024-10,15
U0015368,A01325,Integrations,2024-11,11
U0015369,A01325,Team Collaboration,2024-11,6
U0015370,A01325,Export Data,2024-11,14
U0015371,A01326,Custom Workflows,2024-11,33
U0015372,A01326,API Access,2024-11,7
U0015373,A01326,Custom Workflows,2024-12,49
U0015374,A01326,API Access,2024-12,6
U0015375,A01327,Integrations,2024-08,16
U0015376,A01327,Reports,2024-08,37
U0015377,A01327,Export Data,2024-08,18
U0015378,A01327,Team Collaboration,2024-08,26
U0015379,A01327,Single Sign-On,2024-08,44
U0015380,A01327,Custom Workflows,2024-08,7
U0015381,A01327,API Access,2024-08,17
U0015382,A01327,Advanced Analytics,2024-08,19
U0015383,A01327,Integrations,2024-09,1
U0015384,A01327,Reports,2024-09,80
U0015385,A01327,Export Data,2024-09,24
U0015386,A01327,Team Collaboration,2024-09,27
U0015387,A01327,Single Sign-On,2024-09,36
U0015388,A01327,Custom Workflows,2024-09,38
U0015389,A01327,API Access,2024-09,1
U0015390,A01327,Advanced Analytics,2024-09,42
U0015391,A01327,Integrations,2024-10,1
U0015392,A01327,Reports,2024-10,34
U0015393,A01327,Export Data,2024-10,47
U0015394,A01327,Team Collaboration,2024-10,47
U0015395,A01327,Single Sign-On,2024-10,28
U0015396,A01327,Custom Workflows,2024-10,45
U0015397,A01327,API Access,2024-10,25
U0015398,A01327,Advanced Analytics,2024-10,17
U0015399,A01327,Integrations,2024-11,2
U0015400,A01327,Reports,2024-11,61
U0015401,A01327,Export Data,2024-11,49
U0015402,A01327,Team Collaboration,2024-11,43
U0015403,A01327,Single Sign-On,2024-11,4
U0015404,A01327,Custom Workflows,2024-11,37
U0015405,A01327,API Access,2024-11,30
U0015406,A01327,Advanced Analytics,2024-11,9
U0015407,A01328,Single Sign-On,2023-09,39
U0015408,A01328,Advanced Analytics,2023-09,21
U0015409,A01328,Team Collaboration,2023-09,34
U0015410,A01328,API Access,2023-09,22
U0015411,A01328,Single Sign-On,2023-10,7
U0015412,A01328,Advanced Analytics,2023-10,12
U0015413,A01328,Team Collaboration,2023-10,43
U0015414,A01328,API Access,2023-10,21
U0015415,A01328,Single Sign-On,2023-11,27
U0015416,A01328,Advanced Analytics,2023-11,27
U0015417,A01328,Team Collaboration,2023-11,44
U0015418,A01328,API Access,2023-11,16
U0015419,A01328,Single Sign-On,2023-12,46
U0015420,A01328,Advanced Analytics,2023-12,43
U0015421,A01328,Team Collaboration,2023-12,6
U0015422,A01328,API Access,2023-12,9
U0015423,A01329,Custom Workflows,2024-08,11
U0015424,A01329,Export Data,2024-08,16
U0015425,A01330,API Access,2024-08,3
U0015426,A01330,Advanced Analytics,2024-08,24
U0015427,A01330,Integrations,2024-08,6
U0015428,A01330,Reports,2024-08,97
U0015429,A01330,Dashboard,2024-08,88
U0015430,A01330,Single Sign-On,2024-08,5
U0015431,A01330,Team Collaboration,2024-08,6
U0015432,A01330,Export Data,2024-08,37
U0015433,A01330,Automations,2024-08,41
U0015434,A01330,API Access,2024-09,13
U0015435,A01330,Advanced Analytics,2024-09,30
U0015436,A01330,Integrations,2024-09,21
U0015437,A01330,Reports,2024-09,43
U0015438,A01330,Dashboard,2024-09,20
U0015439,A01330,Single Sign-On,2024-09,47
U0015440,A01330,Team Collaboration,2024-09,41
U0015441,A01330,Export Data,2024-09,14
U0015442,A01330,Automations,2024-09,36
U0015443,A01330,API Access,2024-10,22
U0015444,A01330,Advanced Analytics,2024-10,17
U0015445,A01330,Integrations,2024-10,8
U0015446,A01330,Reports,2024-10,29
U0015447,A01330,Dashboard,2024-10,66
U0015448,A01330,Single Sign-On,2024-10,13
U0015449,A01330,Team Collaboration,2024-10,7
U0015450,A01330,Export Data,2024-10,50
U0015451,A01330,Automations,2024-10,23
U0015452,A01330,API Access,2024-11,14
U0015453,A01330,Advanced Analytics,2024-11,46
U0015454,A01330,Integrations,2024-11,9
U0015455,A01330,Reports,2024-11,81
U0015456,A01330,Dashboard,2024-11,55
U0015457,A01330,Single Sign-On,2024-11,13
U0015458,A01330,Team Collaboration,2024-11,27
U0015459,A01330,Export Data,2024-11,22
