event_id,account_id,event_type,event_date
E0004225,A01350,Signed Up,2023-07-08
E0004226,A01350,Completed Onboarding,2023-07-11
E0004227,A01350,Upgraded Plan,2023-09-08
E0004228,A01350,Exported Data,2023-08-31
E0004229,A01351,Signed Up,2023-10-03
E0004230,A01351,Completed Onboarding,2023-10-07
E0004231,A01351,Enabled Automation,2023-10-22
E0004232,A01351,Created First Report,2023-11-07
E0004233,A01352,Signed Up,2023-03-20
E0004234,A01352,Completed Onboarding,2023-03-21
E0004235,A01352,Created First Report,2023-04-18
E0004236,A01352,Upgraded Plan,2023-06-07
E0004237,A01353,Signed Up,2024-07-22
E0004238,A01353,Enabled Automation,2024-08-10
E0004239,A01353,Exported Data,2024-09-30
E0004240,A01354,Signed Up,2024-11-09
E0004241,A01354,Completed Onboarding,2024-11-13
E0004242,A01354,Enabled Automation,2024-12-16
E0004243,A01354,Invited Team Member,2024-12-04
E0004244,A01354,Upgraded Plan,2024-11-20
E0004245,A01354,Connected Integration,2024-12-15
E0004246,A01354,Created First Report,2024-11-12
E0004247,A01354,Exported Data,2024-12-02
E0004248,A01355,Signed Up,2023-12-21
E0004249,A01355,Completed Onboarding,2023-12-22
E0004250,A01355,Created First Report,2024-01-25
E0004251,A01355,Enabled Automation,2024-01-22
E0004252,A01356,Signed Up,2024-03-26
E0004253,A01356,Created First Report,2024-05-09
E0004254,A01356,Invited Team Member,2024-05-19
E0004255,A01357,Signed Up,2023-05-07
E0004256,A01357,Exported Data,2023-06-12
E0004257,A01357,Created First Report,2023-07-19
E0004258,A01358,Signed Up,2024-07-12
E0004259,A01359,Signed Up,2023-11-14
E0004260,A01359,Completed Onboarding,2023-11-19
E0004261,A01359,Upgraded Plan,2024-01-30
E0004262,A01359,Connected Integration,2023-11-27
E0004263,A01360,Signed Up,2024-01-27
E0004264,A01360,Completed Onboarding,2024-01-29
E0004265,A01360,Invited Team Member,2024-02-02
E0004266,A01360,Upgraded Plan,2024-03-27
E0004267,A01360,Enabled Automation,2024-03-01
E0004268,A01361,Signed Up,2024-05-13
E0004269,A01361,Completed Onboarding,2024-05-18
E0004270,A01361,Created First Report,2024-07-30
E0004271,A01361,Invited Team Member,2024-07-25
E0004272,A01362,Signed Up,2024-01-01
E0004273,A01363,Signed Up,2023-04-07
E0004274,A01363,Exported Data,2023-05-01
E0004275,A01364,Signed Up,2023-02-10
E0004276,A01364,Completed Onboarding,2023-02-13
E0004277,A01364,Exported Data,2023-05-11
E0004278,A01365,Signed Up,2023-03-15
E0004279,A01365,Completed Onboarding,2023-03-17
E0004280,A01365,Created First Report,2023-05-02
E0004281,A01365,Connected Integration,2023-04-20
E0004282,A01365,Invited Team Member,2023-06-01
E0004283,A01365,Exported Data,2023-06-04
E0004284,A01366,Signed Up,2023-05-18
E0004285,A01366,Completed Onboarding,2023-05-22
E0004286,A01366,Created First Report,2023-06-26
E0004287,A01366,Invited Team Member,2023-07-06
E0004288,A01366,Upgraded Plan,2023-05-28
E0004289,A01366,Enabled Automation,2023-08-03
E0004290,A01367,Signed Up,2023-01-26
E0004291,A01367,Completed Onboarding,2023-01-26
E0004292,A01367,Upgraded Plan,2023-02-01
E0004293,A01368,Signed Up,2023-10-24
E0004294,A01368,Completed Onboarding,2023-10-27
E0004295,A01368,Enabled Automation,2024-01-11
E0004296,A01369,Signed Up,2024-07-20
E0004297,A01369,Exported Data,2024-09-03
E0004298,A01370,Signed Up,2023-06-01
E0004299,A01370,Completed Onboarding,2023-06-05
E0004300,A01370,Created First Report,2023-08-13
E0004301,A01371,Signed Up,2023-06-04
E0004302,A01371,Created First Report,2023-06-11
E0004303,A01371,Connected Integration,2023-07-07
E0004304,A01372,Signed Up,2024-06-29
E0004305,A01372,Connected Integration,2024-08-22
E0004306,A01373,Signed Up,2024-07-18
E0004307,A01373,Connected Integration,2024-08-06
E0004308,A01373,Upgraded Plan,2024-07-18
E0004309,A01373,Enabled Automation,2024-08-10
E0004310,A01374,Signed Up,2024-09-29
E0004311,A01374,Completed Onboarding,2024-09-30
E0004312,A01374,Exported Data,2024-12-05
E0004313,A01375,Signed Up,2023-07-15
E0004314,A01375,Created First Report,2023-09-19
E0004315,A01375,Invited Team Member,2023-07-24
E0004316,A01376,Signed Up,2024-08-11
E0004317,A01377,Signed Up,2023-03-15
E0004318,A01377,Completed Onboarding,2023-03-18
E0004319,A01377,Invited Team Member,2023-06-13
E0004320,A01377,Enabled Automation,2023-06-04
E0004321,A01377,Upgraded Plan,2023-03-30
E0004322,A01377,Created First Report,2023-06-04
E0004323,A01377,Connected Integration,2023-06-04
E0004324,A01377,Exported Data,2023-06-06
E0004325,A01378,Signed Up,2024-05-02
E0004326,A01379,Signed Up,2024-02-22
E0004327,A01379,Completed Onboarding,2024-02-23
E0004328,A01379,Enabled Automation,2024-02-23
E0004329,A01380,Signed Up,2024-12-19
E0004330,A01380,Upgraded Plan,2024-12-19
E0004331,A01381,Signed Up,2024-06-29
E0004332,A01381,Completed Onboarding,2024-07-04
E0004333,A01381,Invited Team Member,2024-09-09
E0004334,A01381,Upgraded Plan,2024-09-11
E0004335,A01382,Signed Up,2024-02-15
E0004336,A01382,Completed Onboarding,2024-02-15
E0004337,A01382,Invited Team Member,2024-05-15
E0004338,A01382,Enabled Automation,2024-05-07
E0004339,A01382,Exported Data,2024-02-28
E0004340,A01382,Connected Integration,2024-03-11
E0004341,A01383,Signed Up,2024-08-28
E0004342,A01383,Completed Onboarding,2024-08-31
E0004343,A01383,Upgraded Plan,2024-11-04
E0004344,A01383,Created First Report,2024-10-28
E0004345,A01383,Exported Data,2024-10-11
E0004346,A01383,Invited Team Member,2024-09-30
E0004347,A01384,Signed Up,2023-11-16
E0004348,A01384,Enabled Automation,2024-02-10
E0004349,A01384,Connected Integration,2023-12-10
E0004350,A01385,Signed Up,2024-12-07
E0004351,A01385,Completed Onboarding,2024-12-07
E0004352,A01385,Exported Data,2024-12-19
E0004353,A01386,Signed Up,2023-05-11
E0004354,A01386,Completed Onboarding,2023-05-12
E0004355,A01386,Invited Team Member,2023-07-20
E0004356,A01387,Signed Up,2024-06-06
E0004357,A01387,Completed Onboarding,2024-06-09
E0004358,A01387,Enabled Automation,2024-07-10
E0004359,A01387,Upgraded Plan,2024-07-30
E0004360,A01388,Signed Up,2024-12-20
E0004361,A01388,Exported Data,2024-12-22
E0004362,A01388,Invited Team Member,2024-12-23
E0004363,A01389,Signed Up,2024-07-05
E0004364,A01389,Upgraded Plan,2024-09-06
E0004365,A01389,Connected Integration,2024-07-27
E0004366,A01390,Signed Up,2024-01-30
E0004367,A01390,Completed Onboarding,2024-02-01
E0004368,A01390,Exported Data,2024-03-09
E0004369,A01390,Created First Report,2024-03-15
E0004370,A01391,Signed Up,2024-07-12
E0004371,A01391,Completed Onboarding,2024-07-15
E0004372,A01391,Connected Integration,2024-07-20
E0004373,A01391,Upgraded Plan,2024-09-21
E0004374,A01392,Signed Up,2024-12-13
E0004375,A01392,Enabled Automation,2024-12-23
E0004376,A01393,Signed Up,2024-04-20
E0004377,A01393,Completed Onboarding,2024-04-25
E0004378,A01394,Signed Up,2024-12-01
E0004379,A01394,Exported Data,2024-12-23
E0004380,A01395,Signed Up,2024-07-23
E0004381,A01395,Invited Team Member,2024-10-11
E0004382,A01395,Exported Data,2024-10-08
E0004383,A01396,Signed Up,2023-02-20
E0004384,A01396,Completed Onboarding,2023-02-20
E0004385,A01396,Exported Data,2023-04-26
E0004386,A01396,Enabled Automation,2023-03-25
E0004387,A01396,Invited Team Member,2023-04-30
E0004388,A01397,Signed Up,2024-02-07
E0004389,A01397,Completed Onboarding,2024-02-11
E0004390,A01397,Created First Report,2024-03-11
E0004391,A01397,Connected Integration,2024-02-09
E0004392,A01397,Upgraded Plan,2024-02-07
E0004393,A01397,Exported Data,2024-03-17
E0004394,A01398,Signed Up,2023-06-21
E0004395,A01398,Completed Onboarding,2023-06-25
E0004396,A01398,Upgraded Plan,2023-08-24
E0004397,A01398,Enabled Automation,2023-07-24
E0004398,A01399,Signed Up,2024-04-27
E0004399,A01399,Completed Onboarding,2024-04-27
E0004400,A01399,Invited Team Member,2024-06-14
E0004401,A01399,Exported Data,2024-06-23
E0004402,A01400,Signed Up,2023-01-12
E0004403,A01401,Signed Up,2024-04-19
E0004404,A01401,Invited Team Member,2024-07-13
E0004405,A01402,Signed Up,2024-11-04
E0004406,A01402,Completed Onboarding,2024-11-08
E0004407,A01402,Exported Data,2024-11-17
E0004408,A01403,Signed Up,2023-01-31
E0004409,A01403,Completed Onboarding,2023-02-01
E0004410,A01403,Upgraded Plan,2023-03-20
E0004411,A01403,Created First Report,2023-03-19
E0004412,A01404,Signed Up,2024-11-26
E0004413,A01404,Completed Onboarding,2024-11-30
E0004414,A01404,Enabled Automation,2024-12-26
E0004415,A01405,Signed Up,2023-02-14
E0004416,A01405,Completed Onboarding,2023-02-15
E0004417,A01406,Signed Up,2023-02-21
E0004418,A01406,Completed Onboarding,2023-02-26
E0004419,A01406,Invited Team Member,2023-03-17
E0004420,A01406,Upgraded Plan,2023-03-07
E0004421,A01407,Signed Up,2024-02-15
E0004422,A01407,Completed Onboarding,2024-02-15
E0004423,A01407,Exported Data,2024-04-08
E0004424,A01408,Signed Up,2023-11-21
E0004425,A01408,Connected Integration,2024-01-12
E0004426,A01408,Created First Report,2024-02-15
E0004427,A01408,Enabled Automation,2024-01-14
E0004428,A01408,Invited Team Member,2024-01-18
E0004429,A01408,Exported Data,2024-02-06
E0004430,A01409,Signed Up,2023-10-15
E0004431,A01409,Completed Onboarding,2023-10-20
E0004432,A01409,Connected Integration,2024-01-10
E0004433,A01409,Upgraded Plan,2023-11-09
E0004434,A01409,Enabled Automation,2023-12-01
E0004435,A01409,Created First Report,2024-01-13
E0004436,A01409,Invited Team Member,2023-11-11
E0004437,A01409,Exported Data,2023-11-15
E0004438,A01410,Signed Up,2024-12-10
E0004439,A01410,Invited Team Member,2024-12-13
E0004440,A01410,Created First Report,2024-12-13
E0004441,A01411,Signed Up,2024-03-01
E0004442,A01411,Completed Onboarding,2024-03-05
E0004443,A01411,Upgraded Plan,2024-04-17
E0004444,A01411,Connected Integration,2024-05-16
E0004445,A01412,Signed Up,2023-06-26
E0004446,A01412,Upgraded Plan,2023-07-08
E0004447,A01412,Exported Data,2023-09-14
E0004448,A01413,Signed Up,2023-08-03
E0004449,A01414,Signed Up,2023-06-05
E0004450,A01414,Completed Onboarding,2023-06-09
E0004451,A01414,Invited Team Member,2023-06-12
E0004452,A01415,Signed Up,2024-06-24
E0004453,A01415,Completed Onboarding,2024-06-24
E0004454,A01415,Enabled Automation,2024-09-14
E0004455,A01415,Connected Integration,2024-08-07
E0004456,A01416,Signed Up,2024-11-30
E0004457,A01417,Signed Up,2024-05-11
E0004458,A01417,Connected Integration,2024-05-31
E0004459,A01417,Upgraded Plan,2024-08-04
E0004460,A01418,Signed Up,2023-02-15
E0004461,A01418,Completed Onboarding,2023-02-19
E0004462,A01419,Signed Up,2024-03-12
E0004463,A01419,Completed Onboarding,2024-03-16
E0004464,A01419,Created First Report,2024-05-29
E0004465,A01419,Invited Team Member,2024-05-11
E0004466,A01420,Signed Up,2023-07-30
E0004467,A01420,Completed Onboarding,2023-08-02
E0004468,A01420,Upgraded Plan,2023-09-24
E0004469,A01420,Connected Integration,2023-10-11
E0004470,A01421,Signed Up,2023-11-19
E0004471,A01421,Completed Onboarding,2023-11-24
E0004472,A01421,Enabled Automation,2023-12-23
E0004473,A01421,Invited Team Member,2024-02-04
E0004474,A01422,Signed Up,2023-06-18
E0004475,A01422,Enabled Automation,2023-06-29
E0004476,A01422,Invited Team Member,2023-07-25
E0004477,A01423,Signed Up,2024-05-17
E0004478,A01423,Completed Onboarding,2024-05-19
E0004479,A01423,Enabled Automation,2024-07-10
E0004480,A01424,Signed Up,2024-02-05
E0004481,A01424,Completed Onboarding,2024-02-07
E0004482,A01424,Exported Data,2024-04-04
E0004483,A01425,Signed Up,2023-09-05
E0004484,A01425,Exported Data,2023-11-07
E0004485,A01425,Created First Report,2023-12-01
E0004486,A01426,Signed Up,2023-04-12
E0004487,A01427,Signed Up,2024-06-10
E0004488,A01427,Exported Data,2024-07-15
E0004489,A01428,Signed Up,2024-01-25
E0004490,A01428,Completed Onboarding,2024-01-28
E0004491,A01428,Connected Integration,2024-03-27
E0004492,A01429,Signed Up,2023-06-26
E0004493,A01429,Completed Onboarding,2023-06-26
E0004494,A01429,Exported Data,2023-07-10
E0004495,A01429,Connected Integration,2023-09-19
E0004496,A01429,Upgraded Plan,2023-08-15
E0004497,A01429,Invited Team Member,2023-09-23
E0004498,A01429,Enabled Automation,2023-07-19
E0004499,A01429,Created First Report,2023-07-23
E0004500,A01430,Signed Up,2024-01-08
E0004501,A01431,Signed Up,2024-03-28
E0004502,A01431,Completed Onboarding,2024-04-01
E0004503,A01431,Connected Integration,2024-04-19
E0004504,A01431,Exported Data,2024-04-01
E0004505,A01432,Signed Up,2023-10-22
E0004506,A01432,Completed Onboarding,2023-10-25
E0004507,A01432,Exported Data,2023-11-24
E0004508,A01432,Created First Report,2024-01-05
E0004509,A01433,Signed Up,2024-06-02
E0004510,A01434,Signed Up,2024-01-24
E0004511,A01434,Enabled Automation,2024-01-27
E0004512,A01434,Invited Team Member,2024-04-09
E0004513,A01435,Signed Up,2024-01-19
E0004514,A01435,Completed Onboarding,2024-01-21
E0004515,A01435,Upgraded Plan,2024-03-29
E0004516,A01435,Enabled Automation,2024-03-18
E0004517,A01435,Created First Report,2024-03-13
E0004518,A01435,Invited Team Member,2024-04-16
E0004519,A01435,Exported Data,2024-04-12
E0004520,A01435,Connected Integration,2024-04-13
E0004521,A01436,Signed Up,2023-04-13
E0004522,A01436,Completed Onboarding,2023-04-15
E0004523,A01437,Signed Up,2024-03-14
E0004524,A01437,Exported Data,2024-04-22
E0004525,A01437,Connected Integration,2024-05-29
E0004526,A01438,Signed Up,2023-05-17
E0004527,A01439,Signed Up,2023-11-06
E0004528,A01439,Completed Onboarding,2023-11-09
E0004529,A01439,Exported Data,2024-01-22
E0004530,A01439,Connected Integration,2023-12-28
E0004531,A01440,Signed Up,2023-05-06
E0004532,A01440,Completed Onboarding,2023-05-11
E0004533,A01440,Created First Report,2023-05-31
E0004534,A01440,Invited Team Member,2023-07-28
E0004535,A01440,Exported Data,2023-06-01
E0004536,A01440,Upgraded Plan,2023-07-24
E0004537,A01440,Enabled Automation,2023-05-21
E0004538,A01441,Signed Up,2024-08-16
E0004539,A01441,Upgraded Plan,2024-08-21
E0004540,A01441,Invited Team Member,2024-09-23
E0004541,A01441,Exported Data,2024-08-29
E0004542,A01441,Connected Integration,2024-09-28
E0004543,A01441,Created First Report,2024-11-11
E0004544,A01442,Signed Up,2023-06-10
E0004545,A01442,Completed Onboarding,2023-06-10
E0004546,A01442,Invited Team Member,2023-08-21
E0004547,A01442,Enabled Automation,2023-07-10
E0004548,A01442,Created First Report,2023-09-07
E0004549,A01443,Signed Up,2024-02-20
E0004550,A01443,Completed Onboarding,2024-02-22
E0004551,A01444,Signed Up,2024-08-23
E0004552,A01444,Upgraded Plan,2024-09-25
E0004553,A01444,Created First Report,2024-09-05
E0004554,A01445,Signed Up,2023-09-05
E0004555,A01445,Completed Onboarding,2023-09-08
E0004556,A01445,Enabled Automation,2023-11-06
E0004557,A01445,Created First Report,2023-11-25
E0004558,A01445,Invited Team Member,2023-09-06
E0004559,A01446,Signed Up,2023-09-02
E0004560,A01446,Completed Onboarding,2023-09-03
E0004561,A01446,Enabled Automation,2023-11-06
E0004562,A01447,Signed Up,2024-11-28
E0004563,A01448,Signed Up,2023-02-13
E0004564,A01448,Completed Onboarding,2023-02-18
E0004565,A01448,Upgraded Plan,2023-02-21
E0004566,A01448,Enabled Automation,2023-03-21
E0004567,A01448,Connected Integration,2023-03-01
E0004568,A01449,Signed Up,2024-03-27
E0004569,A01449,Completed Onboarding,2024-03-29
E0004570,A01449,Invited Team Member,2024-06-22
E0004571,A01450,Signed Up,2024-10-01
E0004572,A01450,Completed Onboarding,2024-10-01
E0004573,A01451,Signed Up,2024-03-13
E0004574,A01451,Created First Report,2024-06-04
E0004575,A01451,Invited Team Member,2024-04-03
E0004576,A01452,Signed Up,2023-02-22
E0004577,A01452,Completed Onboarding,2023-02-22
E0004578,A01453,Signed Up,2024-01-02
E0004579,A01453,Completed Onboarding,2024-01-06
E0004580,A01453,Invited Team Member,2024-03-14
E0004581,A01453,Created First Report,2024-02-09
E0004582,A01454,Signed Up,2023-06-25
E0004583,A01454,Upgraded Plan,2023-07-28
E0004584,A01454,Created First Report,2023-08-15
E0004585,A01455,Signed Up,2024-12-08
E0004586,A01455,Completed Onboarding,2024-12-12
E0004587,A01455,Upgraded Plan,2024-12-11
E0004588,A01455,Enabled Automation,2024-12-16
E0004589,A01456,Signed Up,2023-08-17
E0004590,A01456,Completed Onboarding,2023-08-17
E0004591,A01457,Signed Up,2024-06-27
E0004592,A01457,Created First Report,2024-06-28
E0004593,A01457,Upgraded Plan,2024-07-17
E0004594,A01457,Enabled Automation,2024-08-29
E0004595,A01458,Signed Up,2024-08-18
E0004596,A01458,Completed Onboarding,2024-08-19
E0004597,A01458,Connected Integration,2024-08-31
E0004598,A01458,Invited Team Member,2024-10-26
E0004599,A01458,Created First Report,2024-08-20
E0004600,A01458,Upgraded Plan,2024-10-10
E0004601,A01459,Signed Up,2024-08-12
E0004602,A01459,Enabled Automation,2024-10-03
E0004603,A01460,Signed Up,2023-07-27
E0004604,A01460,Completed Onboarding,2023-07-30
E0004605,A01460,Created First Report,2023-08-27
E0004606,A01460,Enabled Automation,2023-09-25
E0004607,A01461,Signed Up,2023-05-28
E0004608,A01461,Exported Data,2023-07-17
E0004609,A01462,Signed Up,2023-09-27
E0004610,A01462,Upgraded Plan,2023-10-22
E0004611,A01463,Signed Up,2024-05-11
E0004612,A01464,Signed Up,2024-11-20
E0004613,A01464,Completed Onboarding,2024-11-24
E0004614,A01464,Connected Integration,2024-12-04
E0004615,A01465,Signed Up,2024-05-29
E0004616,A01465,Completed Onboarding,2024-06-01
E0004617,A01465,Created First Report,2024-08-14
E0004618,A01465,Invited Team Member,2024-08-20
E0004619,A01465,Exported Data,2024-08-21
E0004620,A01465,Connected Integration,2024-07-09
E0004621,A01465,Upgraded Plan,2024-07-08
E0004622,A01466,Signed Up,2024-12-12
E0004623,A01466,Exported Data,2024-12-13
E0004624,A01466,Invited Team Member,2024-12-15
E0004625,A01467,Signed Up,2023-08-23
E0004626,A01467,Completed Onboarding,2023-08-25
E0004627,A01467,Upgraded Plan,2023-09-15
E0004628,A01467,Exported Data,2023-11-10
E0004629,A01467,Invited Team Member,2023-10-04
E0004630,A01468,Signed Up,2023-02-20
E0004631,A01468,Exported Data,2023-03-23
E0004632,A01469,Signed Up,2024-01-21
E0004633,A01469,Completed Onboarding,2024-01-23
E0004634,A01469,Connected Integration,2024-03-13
E0004635,A01469,Invited Team Member,2024-02-04
E0004636,A01470,Signed Up,2024-12-19
E0004637,A01470,Exported Data,2024-12-24
E0004638,A01470,Upgraded Plan,2024-12-29
E0004639,A01471,Signed Up,2024-11-04
E0004640,A01471,Upgraded Plan,2024-11-05
E0004641,A01471,Exported Data,2024-11-05
E0004642,A01471,Connected Integration,2024-11-07
E0004643,A01472,Signed Up,2023-03-20
