ticket_id,account_id,created_date,category,priority,resolution_hours,resolved
T003214,A01324,2024-11-01,Integration Issue,Medium,68,Yes
T003215,A01325,2024-12-01,Billing,Low,108,Yes
T003216,A01325,2024-09-10,Integration Issue,Medium,77,Yes
T003217,A01326,2024-12-15,Bug Report,Low,41,Yes
T003218,A01328,2024-09-07,Feature Request,Low,118,Yes
T003219,A01328,2023-11-19,Feature Request,Critical,,No
T003220,A01328,2024-01-27,Onboarding Help,Critical,4,Yes
T003221,A01328,2023-12-04,Integration Issue,High,47,Yes
T003222,A01328,2024-02-06,Integration Issue,High,11,Yes
T003223,A01330,2024-12-28,Feature Request,High,5,Yes
T003224,A01330,2024-12-26,Billing,High,34,Yes
T003225,A01330,2024-11-06,Feature Request,Low,124,Yes
T003226,A01330,2024-08-22,Bug Report,Critical,,No
T003227,A01330,2024-12-11,Feature Request,High,15,Yes
T003228,A01331,2024-12-13,Billing,Low,129,Yes
T003229,A01331,2024-12-10,Bug Report,Critical,,No
T003230,A01331,2024-12-14,Integration Issue,Low,162,Yes
T003231,A01335,2024-10-01,Performance,Low,72,Yes
T003232,A01336,2024-11-12,Integration Issue,High,21,Yes
T003233,A01336,2024-09-20,Bug Report,High,13,Yes
T003234,A01337,2024-12-05,Billing,Critical,8,Yes
T003235,A01338,2024-06-23,Integration Issue,Critical,4,Yes
T003236,A01340,2024-02-15,Billing,Low,48,Yes
T003237,A01340,2024-05-27,Bug Report,Medium,71,Yes
T003238,A01341,2024-03-26,Onboarding Help,High,19,Yes
T003239,A01341,2024-01-20,Integration Issue,Low,88,Yes
T003240,A01342,2024-12-03,Integration Issue,Critical,,No
T003241,A01342,2023-12-11,Onboarding Help,Low,,No
T003242,A01344,2024-09-18,Onboarding Help,Critical,,No
T003243,A01344,2024-02-01,Feature Request,Medium,62,Yes
T003244,A01344,2024-07-10,Performance,Low,153,Yes
T003245,A01345,2024-12-12,Onboarding Help,High,,No
T003246,A01345,2024-12-24,Integration Issue,High,19,Yes
T003247,A01346,2024-09-23,Feature Request,High,17,Yes
T003248,A01346,2024-12-19,Onboarding Help,Medium,44,Yes
T003249,A01346,2024-06-12,Feature Request,High,,No
T003250,A01346,2024-09-23,Onboarding Help,Medium,62,Yes
T003251,A01346,2024-11-04,Billing,Critical,1,Yes
T003252,A01346,2024-10-18,Bug Report,Low,135,Yes
T003253,A01346,2024-02-13,Feature Request,Medium,32,Yes
T003254,A01346,2024-09-30,Bug Report,Medium,74,Yes
T003255,A01347,2024-10-20,Onboarding Help,Low,166,Yes
T003256,A01347,2024-10-17,Integration Issue,Critical,3,Yes
T003257,A01347,2024-12-12,Integration Issue,Medium,16,Yes
T003258,A01347,2024-11-18,Feature Request,Low,70,Yes
T003259,A01347,2024-12-04,Integration Issue,Medium,92,Yes
T003260,A01347,2024-12-13,Integration Issue,Low,,No
T003261,A01348,2024-10-21,Bug Report,Medium,47,Yes
T003262,A01348,2024-12-09,Onboarding Help,High,39,Yes
T003263,A01348,2024-10-07,Feature Request,Low,59,Yes
T003264,A01348,2024-09-21,Billing,Medium,60,Yes
T003265,A01348,2024-12-28,Onboarding Help,Medium,86,Yes
T003266,A01348,2024-10-14,Onboarding Help,Low,52,Yes
T003267,A01348,2024-09-07,Billing,Medium,54,Yes
T003268,A01348,2024-08-22,Performance,Critical,8,Yes
T003269,A01349,2024-04-15,Performance,Low,105,Yes
T003270,A01349,2023-10-17,Onboarding Help,High,45,Yes
T003271,A01350,2023-10-16,Feature Request,Medium,35,Yes
T003272,A01351,2024-10-14,Billing,Medium,66,Yes
T003273,A01351,2023-10-05,Bug Report,Medium,13,Yes
T003274,A01351,2024-02-06,Billing,Medium,,No
T003275,A01352,2023-08-26,Bug Report,Medium,70,Yes
T003276,A01353,2024-08-22,Billing,Low,130,Yes
T003277,A01353,2024-11-20,Feature Request,Low,45,Yes
T003278,A01354,2024-11-27,Bug Report,Medium,,No
T003279,A01354,2024-12-13,Feature Request,Medium,13,Yes
T003280,A01354,2024-12-09,Bug Report,Medium,52,Yes
T003281,A01354,2024-12-30,Performance,High,33,Yes
T003282,A01354,2024-12-21,Feature Request,High,,No
T003283,A01355,2024-04-21,Onboarding Help,Medium,56,Yes
T003284,A01355,2024-01-03,Billing,High,17,Yes
T003285,A01356,2024-10-06,Onboarding Help,Low,77,Yes
T003286,A01358,2024-12-05,Billing,Medium,59,Yes
T003287,A01358,2024-12-28,Integration Issue,Medium,34,Yes
T003288,A01359,2024-06-12,Feature Request,Medium,89,Yes
T003289,A01359,2024-12-08,Performance,High,45,Yes
T003290,A01359,2024-02-18,Bug Report,Medium,45,Yes
T003291,A01359,2024-12-23,Feature Request,High,29,Yes
T003292,A01362,2024-01-23,Integration Issue,High,46,Yes
T003293,A01362,2024-01-13,Billing,High,30,Yes
T003294,A01363,2024-02-08,Billing,Medium,90,Yes
T003295,A01364,2024-09-10,Billing,Low,138,Yes
T003296,A01365,2024-06-14,Bug Report,Medium,64,Yes
T003297,A01365,2023-12-23,Feature Request,Critical,2,Yes
T003298,A01365,2023-04-27,Billing,High,16,Yes
T003299,A01365,2024-09-23,Bug Report,Medium,30,Yes
T003300,A01366,2023-10-08,Bug Report,Medium,71,Yes
T003301,A01366,2024-05-30,Billing,Low,144,Yes
T003302,A01367,2023-06-05,Feature Request,Medium,67,Yes
T003303,A01367,2023-04-20,Performance,Medium,36,Yes
T003304,A01368,2024-10-02,Feature Request,Low,58,Yes
T003305,A01368,2024-03-07,Bug Report,High,28,Yes
T003306,A01368,2024-12-15,Billing,Low,29,Yes
T003307,A01368,2024-02-23,Onboarding Help,Medium,70,Yes
T003308,A01368,2023-10-25,Billing,High,,No
T003309,A01368,2023-10-25,Performance,Low,145,Yes
T003310,A01368,2023-12-24,Integration Issue,Medium,15,Yes
T003311,A01368,2024-04-13,Billing,Low,,No
T003312,A01369,2024-08-23,Integration Issue,Critical,4,Yes
T003313,A01369,2024-09-26,Billing,Medium,26,Yes
T003314,A01372,2024-10-12,Performance,Medium,85,Yes
T003315,A01373,2024-08-13,Performance,Critical,4,Yes
T003316,A01373,2024-08-08,Billing,Medium,16,Yes
T003317,A01373,2024-10-23,Feature Request,Low,,No
T003318,A01373,2024-08-30,Feature Request,Medium,22,Yes
T003319,A01373,2024-12-31,Billing,Critical,2,Yes
T003320,A01373,2024-12-15,Feature Request,High,38,Yes
T003321,A01373,2024-09-05,Feature Request,Low,,No
T003322,A01373,2024-09-08,Onboarding Help,Low,,No
T003323,A01374,2024-11-19,Bug Report,Low,106,Yes
T003324,A01375,2024-07-12,Onboarding Help,Medium,42,Yes
T003325,A01376,2024-10-28,Performance,Medium,61,Yes
T003326,A01376,2024-10-09,Bug Report,Medium,,No
T003327,A01376,2024-11-07,Billing,Medium,55,Yes
T003328,A01377,2024-12-25,Billing,Low,,No
T003329,A01377,2023-10-22,Billing,Critical,6,Yes
T003330,A01379,2024-04-05,Integration Issue,Medium,36,Yes
T003331,A01379,2024-05-30,Performance,Low,136,Yes
T003332,A01380,2024-12-19,Integration Issue,High,26,Yes
T003333,A01381,2024-12-18,Feature Request,High,32,Yes
T003334,A01381,2024-08-07,Bug Report,High,34,Yes
T003335,A01382,2024-12-22,Feature Request,Low,28,Yes
T003336,A01382,2024-12-17,Bug Report,High,13,Yes
T003337,A01382,2024-11-20,Integration Issue,Medium,67,Yes
T003338,A01382,2024-11-09,Onboarding Help,Critical,4,Yes
T003339,A01382,2024-11-20,Bug Report,Low,116,Yes
T003340,A01383,2024-12-30,Bug Report,Low,109,Yes
T003341,A01383,2024-10-01,Onboarding Help,Low,140,Yes
T003342,A01383,2024-10-30,Bug Report,Medium,77,Yes
T003343,A01383,2024-11-07,Bug Report,Medium,42,Yes
T003344,A01383,2024-10-08,Onboarding Help,Low,128,Yes
T003345,A01383,2024-09-11,Onboarding Help,Low,,No
T003346,A01383,2024-09-20,Feature Request,Low,158,Yes
T003347,A01383,2024-11-27,Bug Report,Medium,43,Yes
T003348,A01383,2024-09-18,Onboarding Help,High,5,Yes
T003349,A01383,2024-10-11,Feature Request,Medium,44,Yes
T003350,A01384,2024-04-08,Bug Report,Low,,No
T003351,A01384,2024-01-14,Integration Issue,High,32,Yes
T003352,A01384,2024-04-20,Performance,Critical,5,Yes
T003353,A01385,2024-12-28,Billing,High,35,Yes
T003354,A01386,2024-09-02,Integration Issue,Critical,2,Yes
T003355,A01386,2023-06-29,Integration Issue,High,26,Yes
T003356,A01386,2023-11-27,Billing,Low,152,Yes
T003357,A01386,2024-10-24,Bug Report,High,,No
T003358,A01386,2024-03-13,Feature Request,Low,76,Yes
T003359,A01386,2024-09-24,Integration Issue,High,17,Yes
T003360,A01387,2024-09-07,Feature Request,Low,66,Yes
T003361,A01388,2024-12-29,Billing,Medium,79,Yes
T003362,A01388,2024-12-21,Integration Issue,High,45,Yes
T003363,A01390,2024-07-19,Performance,Medium,67,Yes
T003364,A01390,2024-08-15,Onboarding Help,Medium,,No
T003365,A01390,2024-10-13,Onboarding Help,Medium,28,Yes
T003366,A01391,2024-09-09,Feature Request,Low,144,Yes
T003367,A01392,2024-12-30,Bug Report,High,,No
T003368,A01392,2024-12-27,Performance,Low,69,Yes
T003369,A01393,2024-07-11,Performance,Medium,,No
T003370,A01393,2024-12-09,Performance,Low,116,Yes
T003371,A01394,2024-12-05,Feature Request,High,,No
T003372,A01394,2024-12-19,Feature Request,Medium,57,Yes
T003373,A01396,2023-11-20,Performance,Critical,3,Yes
T003374,A01396,2024-05-30,Integration Issue,High,21,Yes
T003375,A01396,2024-07-17,Feature Request,High,44,Yes
T003376,A01396,2023-09-16,Integration Issue,Medium,53,Yes
T003377,A01396,2024-08-29,Billing,Low,72,Yes
T003378,A01397,2024-07-15,Integration Issue,Low,152,Yes
T003379,A01397,2024-03-16,Bug Report,Low,96,Yes
T003380,A01397,2024-11-16,Feature Request,Medium,,No
T003381,A01397,2024-06-07,Feature Request,Medium,31,Yes
T003382,A01397,2024-08-25,Performance,Medium,19,Yes
T003383,A01397,2024-08-23,Bug Report,Medium,56,Yes
T003384,A01397,2024-08-06,Billing,High,7,Yes
T003385,A01397,2024-03-07,Integration Issue,Medium,37,Yes
T003386,A01397,2024-08-20,Onboarding Help,Medium,95,Yes
T003387,A01398,2024-08-01,Onboarding Help,Critical,,No
T003388,A01398,2024-09-29,Performance,Critical,6,Yes
T003389,A01398,2024-09-14,Performance,Medium,64,Yes
T003390,A01398,2023-07-20,Performance,Low,89,Yes
T003391,A01399,2024-10-08,Billing,High,7,Yes
T003392,A01399,2024-11-15,Onboarding Help,Low,115,Yes
T003393,A01399,2024-08-01,Onboarding Help,High,30,Yes
T003394,A01399,2024-08-04,Integration Issue,Medium,64,Yes
T003395,A01399,2024-12-20,Feature Request,High,7,Yes
T003396,A01399,2024-08-03,Bug Report,Low,68,Yes
T003397,A01400,2023-09-20,Integration Issue,High,11,Yes
T003398,A01400,2024-07-20,Feature Request,Medium,84,Yes
T003399,A01400,2023-08-24,Onboarding Help,Medium,16,Yes
T003400,A01401,2024-10-03,Bug Report,Medium,80,Yes
T003401,A01401,2024-06-24,Feature Request,Medium,74,Yes
T003402,A01402,2024-11-30,Performance,Critical,1,Yes
T003403,A01402,2024-11-18,Bug Report,Medium,68,Yes
T003404,A01402,2024-11-15,Bug Report,High,18,Yes
T003405,A01405,2024-11-10,Onboarding Help,Low,,No
T003406,A01405,2024-11-02,Integration Issue,Medium,62,Yes
T003407,A01406,2023-07-08,Billing,Medium,19,Yes
T003408,A01406,2023-10-26,Performance,Low,50,Yes
T003409,A01406,2024-02-22,Performance,Low,,No
T003410,A01407,2024-09-18,Feature Request,Medium,90,Yes
T003411,A01408,2024-02-02,Onboarding Help,Medium,95,Yes
T003412,A01408,2024-11-26,Onboarding Help,Medium,22,Yes
T003413,A01408,2024-11-04,Onboarding Help,Medium,59,Yes
T003414,A01408,2024-07-30,Onboarding Help,Low,131,Yes
T003415,A01408,2024-01-21,Integration Issue,Medium,21,Yes
T003416,A01408,2024-09-25,Integration Issue,Low,,No
T003417,A01408,2024-01-15,Performance,Low,118,Yes
T003418,A01408,2024-12-16,Onboarding Help,Low,78,Yes
T003419,A01408,2024-02-20,Billing,Medium,83,Yes
T003420,A01408,2024-04-23,Performance,High,5,Yes
T003421,A01408,2024-09-29,Performance,Medium,17,Yes
T003422,A01409,2024-04-30,Billing,Low,30,Yes
T003423,A01409,2024-07-25,Bug Report,High,31,Yes
T003424,A01409,2024-02-13,Billing,Medium,59,Yes
T003425,A01409,2024-12-01,Integration Issue,Medium,48,Yes
T003426,A01409,2024-01-23,Integration Issue,Low,149,Yes
T003427,A01411,2024-07-19,Bug Report,Medium,,No
T003428,A01411,2024-10-19,Bug Report,Medium,83,Yes
T003429,A01413,2024-02-05,Onboarding Help,Low,94,Yes
T003430,A01413,2024-04-18,Billing,Medium,,No
T003431,A01414,2024-10-28,Performance,High,38,Yes
T003432,A01416,2024-12-25,Bug Report,Low,37,Yes
T003433,A01417,2024-09-22,Performance,Medium,,No
T003434,A01418,2024-12-14,Feature Request,Medium,46,Yes
T003435,A01418,2024-03-31,Integration Issue,Medium,14,Yes
T003436,A01418,2023-06-25,Bug Report,Low,30,Yes
T003437,A01419,2024-12-20,Onboarding Help,Medium,18,Yes
T003438,A01419,2024-11-07,Onboarding Help,Medium,37,Yes
T003439,A01419,2024-04-29,Feature Request,Medium,96,Yes
T003440,A01419,2024-05-03,Performance,Medium,,No
T003441,A01419,2024-06-26,Billing,High,,No
T003442,A01419,2024-06-18,Bug Report,Medium,78,Yes
T003443,A01419,2024-06-06,Performance,Medium,95,Yes
T003444,A01419,2024-06-09,Integration Issue,Low,134,Yes
T003445,A01420,2024-11-11,Onboarding Help,Medium,94,Yes
T003446,A01421,2024-12-27,Billing,Medium,34,Yes
T003447,A01421,2024-10-01,Integration Issue,High,45,Yes
T003448,A01423,2024-11-23,Bug Report,Low,59,Yes
T003449,A01423,2024-06-27,Bug Report,Low,,No
T003450,A01423,2024-09-07,Bug Report,Low,30,Yes
T003451,A01424,2024-08-18,Bug Report,Low,39,Yes
T003452,A01425,2024-02-17,Feature Request,Critical,6,Yes
T003453,A01425,2024-09-30,Feature Request,Medium,17,Yes
T003454,A01425,2024-02-04,Feature Request,Low,,No
T003455,A01426,2024-11-24,Billing,Medium,,No
T003456,A01426,2023-09-26,Performance,Low,87,Yes
T003457,A01427,2024-06-30,Bug Report,Medium,55,Yes
T003458,A01427,2024-12-14,Feature Request,Low,121,Yes
T003459,A01428,2024-09-19,Performance,Low,37,Yes
T003460,A01428,2024-11-03,Billing,High,8,Yes
T003461,A01428,2024-10-10,Integration Issue,High,,No
T003462,A01429,2024-09-09,Bug Report,Low,,No
T003463,A01429,2024-06-01,Feature Request,Medium,89,Yes
T003464,A01429,2023-06-28,Billing,Critical,7,Yes
T003465,A01430,2024-05-14,Onboarding Help,Medium,44,Yes
T003466,A01430,2024-08-03,Integration Issue,High,,No
T003467,A01431,2024-09-30,Feature Request,Low,99,Yes
T003468,A01431,2024-10-16,Integration Issue,Low,62,Yes
T003469,A01431,2024-09-29,Feature Request,Low,62,Yes
T003470,A01431,2024-06-12,Bug Report,Critical,4,Yes
T003471,A01431,2024-10-03,Integration Issue,Medium,57,Yes
T003472,A01431,2024-09-16,Integration Issue,Low,,No
T003473,A01431,2024-07-03,Onboarding Help,Medium,32,Yes
T003474,A01431,2024-07-06,Performance,Critical,4,Yes
T003475,A01433,2024-11-23,Bug Report,High,,No
T003476,A01434,2024-03-25,Billing,Medium,29,Yes
T003477,A01435,2024-03-06,Billing,Medium,48,Yes
T003478,A01435,2024-06-26,Feature Request,Medium,59,Yes
T003479,A01435,2024-10-04,Onboarding Help,Medium,29,Yes
T003480,A01435,2024-07-28,Bug Report,Critical,1,Yes
T003481,A01435,2024-04-30,Feature Request,Medium,33,Yes
T003482,A01435,2024-05-24,Billing,Medium,41,Yes
T003483,A01435,2024-06-18,Onboarding Help,Medium,18,Yes
T003484,A01435,2024-05-28,Performance,High,44,Yes
T003485,A01435,2024-06-05,Performance,Medium,92,Yes
T003486,A01435,2024-10-25,Billing,Medium,38,Yes
T003487,A01435,2024-10-31,Billing,Medium,57,Yes
T003488,A01435,2024-07-22,Bug Report,Critical,7,Yes
T003489,A01435,2024-04-17,Billing,Low,27,Yes
T003490,A01435,2024-12-21,Billing,Critical,,No
T003491,A01437,2024-09-20,Integration Issue,Medium,94,Yes
T003492,A01437,2024-08-23,Integration Issue,High,16,Yes
T003493,A01437,2024-09-30,Billing,Low,69,Yes
T003494,A01437,2024-12-26,Bug Report,High,,No
T003495,A01437,2024-06-09,Bug Report,High,26,Yes
T003496,A01437,2024-09-03,Billing,High,,No
T003497,A01437,2024-08-21,Feature Request,Low,109,Yes
T003498,A01439,2024-03-22,Integration Issue,Medium,36,Yes
T003499,A01439,2024-01-02,Performance,Medium,67,Yes
T003500,A01439,2024-10-27,Integration Issue,Low,96,Yes
T003501,A01439,2023-11-10,Feature Request,Critical,5,Yes
T003502,A01439,2024-01-06,Performance,Critical,3,Yes
T003503,A01440,2023-10-29,Onboarding Help,Low,55,Yes
T003504,A01440,2024-07-24,Bug Report,High,13,Yes
T003505,A01440,2023-11-09,Billing,High,43,Yes
T003506,A01440,2024-02-23,Feature Request,Medium,,No
T003507,A01440,2024-02-22,Performance,Medium,67,Yes
T003508,A01440,2024-11-15,Billing,Medium,56,Yes
T003509,A01440,2024-08-11,Bug Report,Medium,19,Yes
T003510,A01440,2024-11-24,Integration Issue,High,34,Yes
T003511,A01441,2024-12-06,Billing,Medium,87,Yes
T003512,A01441,2024-12-04,Integration Issue,Medium,56,Yes
T003513,A01441,2024-11-10,Integration Issue,High,6,Yes
T003514,A01442,2024-01-22,Performance,Medium,63,Yes
T003515,A01442,2023-09-01,Integration Issue,High,22,Yes
T003516,A01442,2023-11-21,Billing,Low,,No
T003517,A01443,2024-10-24,Bug Report,Medium,68,Yes
T003518,A01443,2024-03-04,Onboarding Help,Medium,47,Yes
T003519,A01443,2024-05-28,Bug Report,Medium,21,Yes
T003520,A01444,2024-09-02,Bug Report,Critical,4,Yes
T003521,A01444,2024-10-04,Onboarding Help,Medium,83,Yes
T003522,A01445,2023-11-02,Feature Request,Medium,22,Yes
T003523,A01445,2024-07-24,Billing,Low,73,Yes
T003524,A01445,2024-07-26,Billing,Medium,57,Yes
T003525,A01446,2024-12-01,Billing,Low,45,Yes
T003526,A01446,2024-03-13,Onboarding Help,Low,87,Yes
T003527,A01446,2024-12-26,Feature Request,Medium,70,Yes
T003528,A01447,2024-12-10,Feature Request,Medium,55,Yes
T003529,A01447,2024-12-30,Billing,High,,No
T003530,A01448,2024-11-30,Performance,Medium,,No
T003531,A01448,2024-11-04,Billing,High,28,Yes
T003532,A01448,2024-04-08,Bug Report,Medium,69,Yes
T003533,A01448,2023-03-15,Onboarding Help,High,4,Yes
T003534,A01448,2023-02-13,Billing,Medium,23,Yes
T003535,A01448,2023-06-15,Integration Issue,High,46,Yes
T003536,A01448,2024-01-02,Performance,Low,137,Yes
T003537,A01448,2024-08-10,Performance,Critical,7,Yes
T003538,A01448,2023-09-30,Onboarding Help,Medium,17,Yes
T003539,A01448,2024-06-16,Feature Request,Medium,71,Yes
T003540,A01448,2023-10-16,Integration Issue,Low,82,Yes
T003541,A01448,2024-01-07,Integration Issue,Medium,26,Yes
T003542,A01448,2024-06-11,Billing,Medium,59,Yes
T003543,A01449,2024-09-22,Onboarding Help,Critical,6,Yes
T003544,A01449,2024-06-09,Bug Report,Low,,No
T003545,A01449,2024-12-25,Integration Issue,Medium,63,Yes
T003546,A01449,2024-06-06,Onboarding Help,Low,31,Yes
T003547,A01449,2024-10-11,Onboarding Help,Medium,61,Yes
T003548,A01450,2024-11-13,Billing,Medium,68,Yes
T003549,A01450,2024-12-08,Integration Issue,High,45,Yes
T003550,A01450,2024-11-16,Performance,High,20,Yes
T003551,A01452,2023-12-19,Billing,Low,51,Yes
T003552,A01453,2024-01-24,Onboarding Help,Low,87,Yes
T003553,A01453,2024-05-30,Billing,Medium,26,Yes
T003554,A01453,2024-07-19,Feature Request,Low,30,Yes
T003555,A01454,2024-10-29,Bug Report,Medium,82,Yes
T003556,A01454,2024-02-05,Billing,Low,114,Yes
T003557,A01454,2023-11-20,Feature Request,Low,147,Yes
T003558,A01455,2024-12-30,Feature Request,Medium,64,Yes
T003559,A01455,2024-12-10,Billing,High,19,Yes
T003560,A01455,2024-12-16,Feature Request,Low,31,Yes
T003561,A01456,2023-11-06,Feature Request,High,46,Yes
T003562,A01456,2024-02-24,Performance,Low,95,Yes
T003563,A01457,2024-10-24,Bug Report,Medium,70,Yes
T003564,A01458,2024-12-28,Integration Issue,High,34,Yes
T003565,A01458,2024-11-15,Performance,Critical,,No
T003566,A01459,2024-10-07,Bug Report,Critical,8,Yes
T003567,A01459,2024-08-22,Performance,High,18,Yes
T003568,A01459,2024-10-23,Onboarding Help,Low,,No
T003569,A01460,2024-10-19,Billing,Medium,73,Yes
T003570,A01460,2024-11-12,Onboarding Help,Medium,89,Yes
T003571,A01460,2024-06-12,Performance,Medium,83,Yes
T003572,A01462,2024-08-16,Feature Request,Critical,1,Yes
T003573,A01463,2024-06-21,Onboarding Help,Low,111,Yes
T003574,A01463,2024-07-10,Bug Report,Medium,93,Yes
T003575,A01463,2024-12-25,Onboarding Help,High,43,Yes
T003576,A01465,2024-10-14,Bug Report,Low,,No
T003577,A01465,2024-09-03,Feature Request,Medium,44,Yes
T003578,A01465,2024-10-02,Performance,Medium,,No
T003579,A01465,2024-06-22,Performance,Medium,90,Yes
T003580,A01465,2024-09-29,Onboarding Help,Low,,No
T003581,A01465,2024-07-11,Onboarding Help,Medium,59,Yes
T003582,A01465,2024-12-25,Feature Request,Low,70,Yes
T003583,A01465,2024-06-03,Performance,Critical,1,Yes
T003584,A01466,2024-12-28,Bug Report,Low,110,Yes
T003585,A01466,2024-12-22,Performance,Low,126,Yes
T003586,A01466,2024-12-28,Onboarding Help,Medium,54,Yes
T003587,A01467,2024-02-15,Onboarding Help,Critical,7,Yes
T003588,A01467,2023-10-06,Billing,Low,145,Yes
T003589,A01467,2024-10-27,Performance,Medium,58,Yes
T003590,A01471,2024-12-05,Feature Request,Low,43,Yes
T003591,A01471,2024-11-14,Performance,Medium,59,Yes
T003592,A01471,2024-11-21,Performance,Critical,4,Yes
T003593,A01471,2024-12-30,Billing,High,27,Yes
T003594,A01472,2024-02-09,Performance,High,9,Yes
T003595,A01473,2023-07-22,Feature Request,Low,163,Yes
T003596,A01474,2024-05-15,Feature Request,Low,91,Yes
